participante,ImageName,ImageIndex,start_time,end_time,duration,x_centroid,y_centroid,point_count,raw_gaze_points
10,130,130,893.126,893.126,0.0,488.8,356.0999999999998,1,450
10,130,130,894.89,894.89,0.0,114.2,292.29999999999995,1,450
10,130,130,898.224,898.224,0.0,457.4,193.69999999999996,1,450
10,130,130,902.025,902.025,0.0,464.9,347.6999999999999,1,450
10,131,131,910.426,910.426,0.0,289.6,286.89999999999986,1,450
10,131,131,910.757,910.757,0.0,289.8,286.9999999999999,1,450
10,131,131,912.257,912.357,0.10000000000002274,594.9,378.8,4,450
10,131,131,912.79,912.79,0.0,555.1,291.39999999999986,1,450
10,131,131,912.891,912.891,0.0,552.9,269.8,1,450
10,131,131,914.191,914.191,0.0,753.9,152.99999999999986,1,450
10,131,131,916.323,916.323,0.0,664.3,417.9999999999999,1,450
10,131,131,916.691,916.691,0.0,690.5,346.0999999999998,1,450
10,131,131,917.025,917.025,0.0,709.0999999999999,310.6,1,450
10,131,131,917.227,917.292,0.06500000000005457,671.9,301.5999999999998,3,450
10,131,131,921.091,921.091,0.0,367.6,399.4999999999999,1,450
10,131,131,921.891,921.891,0.0,757.8,371.3,1,450
10,131,131,922.657,922.657,0.0,756.3,295.49999999999983,1,450
10,131,131,923.19,923.19,0.0,761.5,193.9999999999999,1,450
10,131,131,923.725,923.725,0.0,157.70000000000002,36.29999999999996,1,450
10,139,139,930.459,930.459,0.0,439.8,281.5999999999998,1,450
10,139,139,932.327,932.327,0.0,657.1,383.0,1,450
10,139,139,933.458,933.458,0.0,380.4,367.0,1,450
10,139,139,934.29,934.357,0.06700000000000728,637.7,255.80000000000004,3,450
10,139,139,934.434,934.525,0.09100000000000819,637.8,255.7,4,450
10,139,139,937.725,937.725,0.0,114.39999999999998,388.7,1,450
10,139,139,938.827,938.827,0.0,724.0,376.3999999999998,1,450
10,139,139,940.391,940.531,0.13999999999998636,730.4000000000001,232.69999999999987,5,450
10,139,139,942.929,942.929,0.0,681.0,294.29999999999995,1,450
10,139,139,945.359,945.427,0.06799999999998363,778.5999999999999,333.0999999999999,3,450
10,142,142,950.463,950.463,0.0,637.2,260.9999999999999,1,451
10,142,142,951.53,951.53,0.0,188.7,349.2999999999999,1,451
10,142,142,953.592,953.592,0.0,718.7,289.39999999999986,1,451
10,142,142,953.962,953.962,0.0,731.4,261.5,1,451
10,142,142,959.26,959.294,0.033999999999991815,488.5,360.4,2,451
10,142,142,962.032,962.032,0.0,415.7,270.9999999999999,1,451
10,142,142,965.457,965.457,0.0,763.4,281.8,1,451
10,143,143,970.495,970.495,0.0,761.4,306.2,1,451
10,143,143,972.358,972.358,0.0,178.9,189.19999999999987,1,451
10,143,143,973.591,973.591,0.0,619.1,395.4999999999999,1,451
10,143,143,978.558,978.558,0.0,676.0,240.89999999999984,1,451
10,143,143,978.758,978.758,0.0,689.7,234.09999999999997,1,451
10,143,143,984.258,984.325,0.06700000000000728,645.4,412.0999999999999,3,451
10,143,143,984.591,984.591,0.0,650.0,411.0,1,451
10,145,145,990.524,990.524,0.0,684.8,328.69999999999993,1,437
10,145,145,991.458,991.458,0.0,323.3,440.29999999999984,1,437
10,145,145,995.523,995.523,0.0,16.200000000000045,276.9999999999999,1,437
10,145,145,995.925,996.024,0.09900000000004638,39.900000000000034,327.79999999999984,4,437
10,145,145,997.291,997.291,0.0,696.8,364.8,1,437
10,145,145,998.292,998.292,0.0,738.3,231.79999999999995,1,437
10,145,145,998.924,998.959,0.03499999999996817,689.1,219.5,2,437
10,145,145,1000.126,1000.126,0.0,742.8,225.6,1,437
10,145,145,1001.557,1001.557,0.0,702.2,229.19999999999985,1,437
10,145,145,1002.558,1002.558,0.0,168.3,121.49999999999989,1,437
10,145,145,1003.224,1003.224,0.0,689.2,206.8999999999998,1,437
10,145,145,1004.091,1004.091,0.0,711.5999999999999,292.2,1,437
10,145,145,1005.46,1005.493,0.03300000000001546,471.0,517.6,2,437
11,6,6,8.432,8.432,0.0,678.7,418.49999999999983,1,430
11,6,6,8.594,8.594,0.0,684.9,416.3999999999999,1,430
11,6,6,8.726,8.726,0.0,714.9000000000001,381.5999999999999,1,430
11,6,6,9.759,9.759,0.0,499.3,199.79999999999995,1,430
11,6,6,10.259,10.292,0.032999999999999474,505.1,259.6,2,430
11,6,6,10.593,10.593,0.0,101.40000000000003,268.1,1,430
11,6,6,10.861,10.861,0.0,97.0,243.7,1,430
11,6,6,12.359,12.359,0.0,195.5,111.79999999999995,1,430
11,6,6,12.859,12.893,0.034000000000000696,502.8,172.7999999999999,2,430
11,6,6,13.159,13.159,0.0,138.8,252.5999999999999,1,430
11,6,6,14.093,14.093,0.0,566.7,355.39999999999986,1,430
11,6,6,14.326,14.326,0.0,564.9,338.5,1,430
11,6,6,14.626,14.659,0.03300000000000125,758.9,119.79999999999988,2,430
11,6,6,17.359,17.359,0.0,305.8,295.49999999999983,1,430
11,6,6,19.593,19.593,0.0,728.1,50.89999999999989,1,430
11,6,6,21.027,21.027,0.0,512.5,270.5999999999999,1,430
11,6,6,21.326,21.326,0.0,155.0,307.6999999999998,1,430
11,6,6,21.393,21.393,0.0,155.1,307.59999999999985,1,430
11,6,6,21.828,21.893,0.06500000000000128,156.20000000000002,309.59999999999985,3,430
11,6,6,22.259,22.292,0.03300000000000125,171.6,290.3999999999999,2,430
11,6,6,23.027,23.058,0.030999999999998806,266.9,305.49999999999983,2,430
11,7,7,28.926,28.959,0.03300000000000125,364.3,275.49999999999983,2,435
11,7,7,29.228,29.228,0.0,397.1,274.3999999999999,1,435
11,7,7,30.259,30.259,0.0,117.2,233.4,1,435
11,7,7,30.36,30.394,0.03399999999999892,132.89999999999998,235.5,2,435
11,7,7,31.093,31.126,0.03300000000000125,123.89999999999998,272.3999999999999,2,435
11,7,7,31.428,31.428,0.0,498.4,248.4999999999999,1,435
11,7,7,32.561,32.561,0.0,696.5,340.4,1,435
11,7,7,34.06,34.06,0.0,198.5,338.79999999999995,1,435
11,7,7,35.527,35.627,0.10000000000000142,479.5,240.4999999999999,4,435
11,7,7,36.595,36.595,0.0,491.9,241.99999999999997,1,435
11,7,7,36.727,36.727,0.0,489.7,244.09999999999997,1,435
11,7,7,37.126,37.126,0.0,206.2,331.99999999999983,1,435
11,7,7,37.763,37.763,0.0,212.8,340.3,1,435
11,7,7,38.659,38.659,0.0,524.1,267.09999999999985,1,435
11,7,7,38.96,38.995,0.03499999999999659,170.6,344.20000000000005,2,435
11,7,7,41.836,41.861,0.02499999999999858,330.5,335.39999999999986,2,435
11,7,7,43.027,43.062,0.03499999999999659,707.7,283.9,2,435
11,7,7,43.26,43.26,0.0,646.7,291.6999999999998,1,435
11,8,8,48.96,48.96,0.0,386.4,319.39999999999986,1,435
11,8,8,49.197,49.197,0.0,376.7,324.69999999999993,1,435
11,8,8,49.462,49.462,0.0,122.10000000000002,207.3,1,435
11,8,8,50.596,50.596,0.0,665.7,332.79999999999995,1,435
11,8,8,50.798,50.83,0.031999999999996476,659.4000000000001,306.0,2,435
11,8,8,51.362,51.362,0.0,472.3,329.59999999999985,1,435
11,8,8,51.93,51.93,0.0,413.2,351.89999999999986,1,435
11,8,8,52.327,52.364,0.036999999999999034,367.1,377.6999999999999,2,435
11,8,8,52.532,52.532,0.0,327.1,379.0,1,435
11,8,8,52.895,52.929,0.03399999999999892,342.2,375.6999999999999,2,435
11,8,8,53.36,53.36,0.0,116.60000000000002,201.79999999999995,1,435
11,8,8,53.995,53.995,0.0,196.5,235.7,1,435
11,8,8,54.329,54.329,0.0,174.5,225.3,1,435
11,8,8,55.696,55.696,0.0,652.6,211.7,1,435
11,8,8,56.095,56.159,0.06400000000000006,696.2000000000002,245.2999999999998,3,435
11,8,8,57.127,57.127,0.0,90.09999999999997,357.19999999999993,1,435
11,8,8,57.629,57.66,0.030999999999998806,93.90000000000003,347.2999999999999,2,435
11,8,8,58.46,58.46,0.0,745.9,299.1999999999999,1,435
11,8,8,58.761,58.795,0.03399999999999892,722.9000000000001,273.9,2,435
11,8,8,59.76,59.795,0.035000000000003695,345.9,110.89999999999996,2,435
11,8,8,60.495,60.66,0.16499999999999915,638.1999999999999,153.5999999999999,6,435
11,8,8,61.195,61.229,0.03399999999999892,359.2,361.99999999999983,2,435
11,8,8,63.429,63.429,0.0,655.3000000000001,335.39999999999986,1,435
11,10,10,69.029,69.06,0.03100000000000591,535.9,191.19999999999987,2,414
11,10,10,69.493,69.493,0.0,544.1,180.29999999999984,1,414
11,10,10,70.026,70.026,0.0,99.0,298.1,1,414
11,10,10,70.259,70.259,0.0,148.0,295.39999999999986,1,414
11,10,10,70.894,70.928,0.033999999999991815,622.4,277.29999999999984,2,414
11,10,10,71.327,71.327,0.0,299.9,266.0,1,414
11,10,10,72.094,72.094,0.0,468.1,161.19999999999996,1,414
11,10,10,72.659,72.659,0.0,238.8,201.3,1,414
11,10,10,74.659,74.659,0.0,508.3,164.39999999999995,1,414
11,10,10,75.493,75.493,0.0,461.2,210.8999999999998,1,414
11,10,10,75.86,75.86,0.0,637.7,237.4,1,414
11,10,10,76.527,76.527,0.0,666.2,286.5999999999999,1,414
11,10,10,76.859,76.894,0.0350000000000108,103.2,343.8999999999998,2,414
11,10,10,77.727,77.759,0.031999999999996476,92.3,166.49999999999994,2,414
11,10,10,77.926,77.926,0.0,182.3,136.39999999999992,1,414
11,10,10,79.694,79.694,0.0,368.4,269.7,1,414
11,10,10,79.994,79.994,0.0,582.1,404.5999999999998,1,414
11,11,11,89.026,89.026,0.0,637.8,164.29999999999995,1,436
11,11,11,89.625,89.625,0.0,644.3,186.09999999999988,1,436
11,11,11,89.926,89.926,0.0,671.3,213.6,1,436
11,11,11,90.527,90.527,0.0,186.1,223.89999999999995,1,436
11,11,11,91.596,91.596,0.0,462.9,224.1999999999999,1,436
11,11,11,91.893,91.893,0.0,641.5,104.2999999999999,1,436
11,11,11,91.959,91.959,0.0,641.4,104.1999999999999,1,436
11,11,11,92.358,92.358,0.0,636.6,122.69999999999987,1,436
11,11,11,93.759,93.759,0.0,672.4,218.2999999999999,1,436
11,11,11,94.227,94.227,0.0,510.3,185.89999999999992,1,436
11,11,11,94.859,94.859,0.0,127.5,209.7,1,436
11,11,11,95.726,95.726,0.0,369.4,247.8,1,436
11,11,11,99.227,99.227,0.0,92.90000000000003,232.0999999999999,1,436
11,11,11,99.893,99.995,0.10200000000000387,134.70000000000005,291.8,4,436
11,11,11,100.36,100.36,0.0,334.9,253.8,1,436
11,13,13,108.561,108.561,0.0,575.3,262.9999999999999,1,450
11,13,13,108.896,108.896,0.0,574.7,269.6,1,450
11,13,13,109.727,109.727,0.0,199.0,343.6999999999998,1,450
11,13,13,110.027,110.059,0.031999999999996476,173.79999999999998,329.8999999999998,2,450
11,13,13,110.228,110.228,0.0,199.7,309.90000000000003,1,450
11,13,13,111.259,111.292,0.03300000000000125,725.2,318.2,2,450
11,13,13,113.196,113.196,0.0,699.7,249.19999999999985,1,450
11,13,13,113.395,113.395,0.0,640.8,236.3999999999999,1,450
11,13,13,113.46,113.46,0.0,628.4,235.7,1,450
11,13,13,113.66,113.66,0.0,296.1,258.3999999999999,1,450
11,13,13,114.027,114.027,0.0,271.0,310.49999999999994,1,450
11,13,13,114.694,114.694,0.0,240.3,258.5999999999999,1,450
11,13,13,115.76,115.76,0.0,269.6,301.5999999999998,1,450
11,13,13,115.828,115.828,0.0,267.6,307.49999999999983,1,450
11,13,13,117.33,117.36,0.030000000000001137,95.0,275.7,2,450
11,13,13,117.626,117.66,0.033999999999991815,456.7,249.5,2,450
11,13,13,119.893,119.926,0.03300000000000125,697.5999999999999,251.5,2,450
11,13,13,121.438,121.461,0.022999999999996135,453.2,241.7,2,450
11,13,13,121.96,121.96,0.0,504.8,226.0999999999999,1,450
11,13,13,122.661,122.694,0.03300000000000125,703.5999999999999,205.1,2,450
11,13,13,122.996,122.996,0.0,435.3,284.0,1,450
11,15,15,128.899,128.899,0.0,410.5,278.29999999999995,1,441
11,15,15,129.396,129.396,0.0,362.2,292.0,1,441
11,15,15,129.597,129.597,0.0,214.2,265.3999999999998,1,441
11,15,15,129.833,129.833,0.0,224.6,265.6,1,441
11,15,15,129.999,129.999,0.0,268.2,261.7,1,441
11,15,15,130.061,130.061,0.0,280.5,261.6,1,441
11,15,15,130.362,130.362,0.0,612.0,238.2999999999999,1,441
11,15,15,130.661,130.695,0.033999999999991815,486.4,138.89999999999986,2,441
11,15,15,131.53,131.53,0.0,147.2,188.39999999999984,1,441
11,15,15,132.432,132.432,0.0,356.4,194.49999999999997,1,441
11,15,15,132.499,132.499,0.0,360.8,194.49999999999997,1,441
11,15,15,132.697,132.697,0.0,382.9,183.89999999999992,1,441
11,15,15,133.197,133.197,0.0,578.1,113.99999999999994,1,441
11,15,15,133.834,133.834,0.0,119.3,288.29999999999995,1,441
11,15,15,134.396,134.396,0.0,366.6,357.79999999999984,1,441
11,15,15,135.862,135.862,0.0,635.2,232.59999999999988,1,441
11,15,15,136.595,136.595,0.0,444.2,326.79999999999995,1,441
11,15,15,136.86,136.86,0.0,204.1,308.1,1,441
11,15,15,136.929,136.929,0.0,204.0,307.59999999999985,1,441
11,15,15,137.329,137.495,0.16599999999999682,174.29999999999998,306.2,6,441
11,15,15,137.995,137.995,0.0,494.6,293.5999999999998,1,441
11,15,15,139.032,139.062,0.030000000000001137,734.4,296.69999999999993,2,441
11,15,15,139.528,139.567,0.03900000000001569,327.9,219.7,2,441
11,15,15,139.861,139.861,0.0,110.7,198.29999999999987,1,441
11,15,15,139.961,140.061,0.09999999999999432,110.89999999999998,198.89999999999992,4,441
11,15,15,141.029,141.06,0.03100000000000591,76.70000000000005,260.4999999999999,2,441
11,15,15,141.962,141.962,0.0,341.4,282.69999999999993,1,441
11,15,15,142.46,142.46,0.0,529.3,296.2,1,441
11,15,15,143.26,143.26,0.0,545.1,243.79999999999995,1,441
11,17,17,148.595,148.595,0.0,576.4,265.7,1,451
11,17,17,148.928,148.928,0.0,581.2,270.0,1,451
11,17,17,150.26,150.26,0.0,410.7,47.29999999999996,1,451
11,17,17,150.493,150.493,0.0,469.8,56.59999999999994,1,451
11,17,17,152.327,152.327,0.0,243.2,240.2999999999999,1,451
11,17,17,152.959,152.993,0.033999999999991815,527.6,135.39999999999992,2,451
11,17,17,153.228,153.228,0.0,552.5,129.99999999999997,1,451
11,17,17,153.893,153.893,0.0,269.1,312.7999999999999,1,451
11,17,17,154.395,154.395,0.0,601.4,289.8,1,451
11,17,17,154.56,154.594,0.033999999999991815,611.6,289.09999999999985,2,451
11,17,17,155.26,155.26,0.0,260.6,288.1,1,451
11,17,17,155.459,155.459,0.0,244.8,250.59999999999988,1,451
11,17,17,155.894,155.894,0.0,403.9,30.799999999999898,1,451
11,17,17,156.76,156.76,0.0,615.0,106.89999999999996,1,451
11,17,17,158.028,158.028,0.0,288.7,314.6,1,451
11,17,17,158.326,158.326,0.0,292.0,293.9,1,451
11,17,17,159.56,159.56,0.0,450.9,117.49999999999989,1,451
11,17,17,160.229,160.229,0.0,679.5,135.39999999999992,1,451
11,17,17,162.16,162.194,0.033999999999991815,359.9,400.7000000000001,2,451
11,17,17,162.293,162.293,0.0,356.6,399.4999999999999,1,451
11,17,17,162.492,162.492,0.0,349.6,387.3999999999999,1,451
11,17,17,162.76,162.76,0.0,519.7,113.69999999999987,1,451
11,17,17,163.26,163.293,0.03300000000001546,379.6,15.599999999999907,2,451
11,17,17,163.56,163.56,0.0,728.8,7.999999999999943,1,451
11,18,18,169.093,169.093,0.0,474.1,327.39999999999986,1,437
11,18,18,169.627,169.627,0.0,329.4,273.09999999999985,1,437
11,18,18,170.429,170.429,0.0,325.3,157.7999999999999,1,437
11,18,18,170.66,170.66,0.0,366.8,181.69999999999996,1,437
11,18,18,170.892,170.892,0.0,323.3,338.5,1,437
11,18,18,171.228,171.26,0.031999999999982265,96.29999999999995,317.1999999999999,2,437
11,18,18,171.526,171.526,0.0,543.8,80.29999999999987,1,437
11,18,18,171.793,171.793,0.0,559.1,111.59999999999988,1,437
11,18,18,172.06,172.06,0.0,365.0,191.9999999999999,1,437
11,18,18,172.359,172.359,0.0,629.4,109.49999999999989,1,437
11,18,18,172.629,172.629,0.0,351.3,185.09999999999988,1,437
11,18,18,173.393,173.393,0.0,108.2,206.69999999999985,1,437
11,18,18,173.693,173.693,0.0,589.2,346.8999999999999,1,437
11,18,18,174.16,174.16,0.0,625.7,359.79999999999984,1,437
11,18,18,174.228,174.228,0.0,626.9,360.1999999999998,1,437
11,18,18,174.526,174.526,0.0,622.9,361.19999999999993,1,437
11,18,18,174.859,174.859,0.0,317.6,346.8999999999999,1,437
11,18,18,175.127,175.127,0.0,94.79999999999995,347.99999999999983,1,437
11,18,18,175.26,175.26,0.0,96.5,348.3,1,437
11,18,18,175.493,175.493,0.0,180.5,312.7999999999999,1,437
11,18,18,178.127,178.127,0.0,265.1,207.1,1,437
11,18,18,178.893,178.959,0.0660000000000025,73.39999999999998,334.6,3,437
11,18,18,179.76,179.76,0.0,632.4,374.8,1,437
11,18,18,180.027,180.059,0.03200000000001069,340.3,351.0999999999999,2,437
11,18,18,181.56,181.56,0.0,646.1,300.5999999999999,1,437
11,18,18,182.693,182.693,0.0,623.4,286.5999999999999,1,437
11,18,18,183.228,183.228,0.0,422.5,189.19999999999987,1,437
11,25,25,189.293,189.293,0.0,147.4,265.7,1,432
11,25,25,189.431,189.46,0.028999999999996362,146.9,266.0,2,432
11,25,25,190.596,190.596,0.0,703.8,198.69999999999996,1,432
11,25,25,190.86,190.86,0.0,111.3,276.69999999999993,1,432
11,25,25,191.193,191.193,0.0,90.5,286.69999999999993,1,432
11,25,25,191.926,191.926,0.0,476.0,246.59999999999988,1,432
11,25,25,192.428,192.428,0.0,748.7,159.39999999999995,1,432
11,25,25,192.594,192.594,0.0,697.4,169.39999999999995,1,432
11,25,25,193.293,193.293,0.0,169.1,241.6,1,432
11,25,25,193.56,193.598,0.038000000000010914,461.1,281.09999999999985,2,432
11,25,25,194.232,194.328,0.09600000000000364,403.8,301.29999999999984,4,432
11,25,25,194.928,194.928,0.0,464.2,292.49999999999994,1,432
11,25,25,195.493,195.493,0.0,679.5,269.09999999999985,1,432
11,25,25,196.028,196.028,0.0,77.39999999999998,296.9999999999999,1,432
11,25,25,197.26,197.26,0.0,245.4,201.2,1,432
11,25,25,198.726,198.726,0.0,541.5,278.69999999999993,1,432
11,25,25,200.194,200.194,0.0,707.9000000000001,214.69999999999985,1,432
11,25,25,200.533,200.533,0.0,687.9,245.9,1,432
11,25,25,200.793,200.793,0.0,657.8,258.6999999999999,1,432
11,25,25,201.36,201.36,0.0,670.8,270.6999999999999,1,432
11,25,25,201.898,201.898,0.0,672.8,192.89999999999992,1,432
11,25,25,202.56,202.597,0.03700000000000614,610.2,220.2999999999999,2,432
11,25,25,202.862,202.862,0.0,57.30000000000001,301.5999999999998,1,432
11,27,27,209.231,209.231,0.0,393.4,384.5,1,416
11,27,27,209.693,209.733,0.03999999999999204,406.1,377.3999999999999,2,416
11,27,27,210.034,210.034,0.0,651.4,198.99999999999991,1,416
11,27,27,210.462,210.462,0.0,641.8,167.09999999999988,1,416
11,27,27,210.662,210.662,0.0,597.9,196.6,1,416
11,27,27,211.399,211.399,0.0,393.0,321.2999999999999,1,416
11,27,27,212.094,212.131,0.03700000000000614,709.4000000000001,333.0999999999999,2,416
11,27,27,212.665,212.665,0.0,142.5,262.9999999999999,1,416
11,27,27,213.895,213.895,0.0,425.8,273.9,1,416
11,27,27,216.53,216.53,0.0,701.5,268.0,1,416
11,27,27,216.798,216.798,0.0,446.8,225.89999999999995,1,416
11,27,27,217.095,217.095,0.0,415.8,228.2999999999999,1,416
11,27,27,218.231,218.263,0.03200000000001069,169.2,226.3999999999999,2,416
11,27,27,219.031,219.129,0.09799999999998477,455.5,344.69999999999993,4,416
11,27,27,220.964,220.964,0.0,540.8,139.49999999999991,1,416
11,27,27,222.295,222.295,0.0,146.8,210.1999999999999,1,416
11,29,29,228.761,228.86,0.09900000000001796,575.3,271.09999999999985,4,450
11,29,29,228.993,228.993,0.0,607.4,263.1999999999998,1,450
11,29,29,229.26,229.26,0.0,542.1,284.0,1,450
11,29,29,229.728,229.728,0.0,557.4,279.1999999999998,1,450
11,29,29,230.193,230.193,0.0,704.2,282.1,1,450
11,29,29,230.86,230.86,0.0,241.4,239.4,1,450
11,29,29,231.127,231.161,0.033999999999991815,493.6,272.6999999999999,2,450
11,29,29,231.527,231.527,0.0,166.3,211.79999999999995,1,450
11,29,29,232.031,232.161,0.12999999999999545,214.4,196.19999999999987,5,450
11,29,29,233.261,233.261,0.0,758.5,244.09999999999997,1,450
11,29,29,233.861,233.861,0.0,750.4,238.99999999999983,1,450
11,29,29,234.96,234.96,0.0,443.2,246.39999999999992,1,450
11,29,29,235.429,235.461,0.03200000000001069,254.0,281.8,2,450
11,29,29,236.161,236.293,0.132000000000005,506.8,243.99999999999994,5,450
11,29,29,236.994,236.994,0.0,587.3,235.09999999999985,1,450
11,29,29,237.36,237.36,0.0,772.4000000000001,336.5,1,450
11,29,29,237.793,237.793,0.0,771.4000000000001,337.19999999999993,1,450
11,29,29,242.792,242.792,0.0,362.1,285.5999999999998,1,450
11,29,29,243.161,243.161,0.0,328.9,282.89999999999986,1,450
11,33,33,248.793,248.793,0.0,575.8,273.1999999999998,1,438
11,33,33,249.593,249.628,0.03499999999999659,549.3,261.29999999999984,2,438
11,33,33,251.194,251.194,0.0,581.9,201.79999999999995,1,438
11,33,33,254.393,254.393,0.0,163.4,210.59999999999985,1,438
11,33,33,254.727,254.727,0.0,657.0,68.99999999999991,1,438
11,33,33,256.029,256.029,0.0,491.7,362.4,1,438
11,33,33,258.029,258.029,0.0,89.5,239.99999999999997,1,438
11,33,33,259.328,259.361,0.03300000000001546,620.0,142.29999999999993,2,438
11,33,33,260.192,260.192,0.0,686.0,62.999999999999886,1,438
11,33,33,260.261,260.261,0.0,685.9,63.09999999999988,1,438
11,33,33,261.26,261.26,0.0,329.8,83.79999999999995,1,438
11,35,35,268.829,268.829,0.0,589.5,250.59999999999988,1,450
11,35,35,269.194,269.194,0.0,591.5,250.39999999999992,1,450
11,35,35,269.461,269.461,0.0,385.7,259.99999999999994,1,450
11,35,35,269.841,269.841,0.0,634.3,243.7,1,450
11,35,35,270.529,270.529,0.0,102.29999999999995,210.59999999999985,1,450
11,35,35,270.83,270.83,0.0,278.2,258.5999999999999,1,450
11,35,35,273.163,273.163,0.0,772.0999999999999,164.8999999999999,1,450
11,35,35,275.393,275.432,0.03900000000004411,617.7,238.3999999999999,2,450
11,35,35,277.194,277.194,0.0,305.5,272.3999999999999,1,450
11,35,35,278.493,278.493,0.0,243.6,214.99999999999983,1,450
11,35,35,278.664,278.761,0.09700000000003683,252.6,202.19999999999987,4,450
11,35,35,279.631,279.631,0.0,256.5,213.5,1,450
11,35,35,280.634,280.634,0.0,661.3,261.99999999999994,1,450
11,35,35,281.793,281.793,0.0,453.5,345.99999999999983,1,450
11,35,35,282.235,282.235,0.0,115.3,325.59999999999985,1,450
11,35,35,282.926,282.926,0.0,365.2,152.5999999999999,1,450
11,35,35,283.761,283.761,0.0,737.5,148.99999999999986,1,450
11,41,41,289.294,289.294,0.0,268.4,267.9,1,436
11,41,41,290.862,290.862,0.0,241.5,198.99999999999991,1,436
11,41,41,291.362,291.531,0.16899999999998272,222.20000000000002,161.19999999999996,6,436
11,41,41,292.299,292.299,0.0,245.1,209.7,1,436
11,41,41,293.298,293.298,0.0,691.7,222.3999999999999,1,436
11,41,41,293.896,293.896,0.0,188.4,235.3,1,436
11,41,41,294.194,294.194,0.0,398.6,269.7,1,436
11,41,41,294.694,294.764,0.06999999999999318,639.0,237.6,3,436
11,41,41,295.496,295.496,0.0,286.1,248.79999999999987,1,436
11,41,41,295.863,295.863,0.0,486.1,287.9,1,436
11,41,41,296.494,296.494,0.0,179.4,263.09999999999985,1,436
11,41,41,296.762,296.762,0.0,191.5,258.99999999999983,1,436
11,41,41,297.035,297.064,0.028999999999996362,180.8,244.29999999999995,2,436
11,41,41,297.496,297.529,0.03300000000001546,630.7,229.79999999999995,2,436
11,41,41,297.927,297.927,0.0,669.4,220.2999999999999,1,436
11,41,41,298.463,298.463,0.0,480.7,283.5999999999998,1,436
11,41,41,299.432,299.432,0.0,240.9,254.79999999999987,1,436
11,41,41,300.395,300.395,0.0,630.4,221.89999999999995,1,436
11,41,41,300.662,300.698,0.036000000000001364,435.9,248.69999999999987,2,436
11,41,41,300.963,300.963,0.0,429.6,250.09999999999997,1,436
11,41,41,302.53,302.53,0.0,742.2,117.69999999999987,1,436
11,41,41,302.662,302.662,0.0,705.2,109.79999999999995,1,436
11,41,41,303.062,303.062,0.0,116.39999999999998,178.7999999999999,1,436
11,41,41,303.433,303.433,0.0,275.2,488.99999999999983,1,436
11,42,42,308.861,308.861,0.0,581.2,258.5999999999999,1,450
11,42,42,309.23,309.23,0.0,574.1,261.3999999999998,1,450
11,42,42,309.628,309.628,0.0,124.89999999999998,278.1,1,450
11,42,42,309.961,309.961,0.0,164.1,265.8,1,450
11,42,42,310.926,310.926,0.0,620.6,214.0999999999999,1,450
11,42,42,311.162,311.162,0.0,561.0,218.4999999999999,1,450
11,42,42,313.66,313.727,0.06699999999995043,559.1,213.99999999999997,3,450
11,42,42,315.028,315.061,0.03299999999995862,646.6,198.99999999999991,2,450
11,42,42,316.528,316.528,0.0,93.40000000000003,161.09999999999985,1,450
11,42,42,319.561,319.561,0.0,256.6,225.6,1,450
11,42,42,319.829,319.861,0.031999999999982265,563.6,215.5,2,450
11,42,42,320.027,320.027,0.0,563.7,216.4999999999999,1,450
11,42,42,320.231,320.231,0.0,562.7,217.6,1,450
11,43,43,328.86,328.86,0.0,590.1,269.1999999999998,1,442
11,43,43,330.194,330.194,0.0,308.1,246.09999999999997,1,442
11,43,43,330.726,330.726,0.0,572.5,178.9999999999999,1,442
11,43,43,330.961,330.961,0.0,609.9,194.19999999999987,1,442
11,43,43,331.326,331.326,0.0,330.8,165.39999999999995,1,442
11,43,43,331.894,331.926,0.031999999999982265,268.0,203.99999999999991,2,442
11,43,43,332.826,332.826,0.0,565.2,265.1999999999998,1,442
11,43,43,333.526,333.526,0.0,325.7,172.39999999999995,1,442
11,43,43,334.831,334.831,0.0,166.4,258.29999999999995,1,442
11,43,43,335.36,335.36,0.0,633.0,223.3,1,442
11,43,43,336.431,336.494,0.06300000000004502,286.3,235.6,3,442
11,43,43,337.194,337.194,0.0,285.9,190.49999999999997,1,442
11,43,43,337.494,337.494,0.0,573.9,196.89999999999992,1,442
11,43,43,338.06,338.094,0.033999999999991815,608.0,212.69999999999985,2,442
11,43,43,338.561,338.561,0.0,228.5,253.7,1,442
11,43,43,338.86,338.993,0.13299999999998136,465.2,300.7999999999999,5,442
11,43,43,339.593,339.593,0.0,541.7,265.7,1,442
11,43,43,339.66,339.66,0.0,541.7,265.6,1,442
11,43,43,340.562,340.661,0.09899999999998954,330.1,185.4,4,442
11,43,43,343.393,343.561,0.16800000000000637,742.8000000000001,68.19999999999987,6,442
11,46,46,349.126,349.126,0.0,330.0,335.4999999999999,1,444
11,46,46,349.227,349.227,0.0,329.7,335.39999999999986,1,444
11,46,46,349.561,349.594,0.03300000000001546,494.2,257.79999999999995,2,444
11,46,46,350.293,350.326,0.03300000000001546,436.1,297.8,2,444
11,46,46,351.26,351.26,0.0,648.2,27.299999999999955,1,444
11,46,46,351.826,351.826,0.0,273.2,248.19999999999996,1,444
11,46,46,352.694,352.694,0.0,448.8,384.29999999999984,1,444
11,46,46,353.062,353.062,0.0,417.9,383.6999999999999,1,444
11,46,46,355.361,355.361,0.0,463.3,299.8,1,444
