participante,ImageName,score,saliency_coverage,stationary_entropy,gaze_points_count
22,109,2.0,9.813125,16.642029599995762,436
22,110,6.0,6.585416666666667,16.144289759925353,435
22,115,8.0,12.447291666666667,16.955134130566044,420
22,121,7.0,6.111458333333333,16.389580041785624,420
22,125,6.0,5.510000000000001,16.232139265084964,450
22,139,7.0,13.343749999999998,17.18507623440825,411
22,141,4.0,4.653333333333333,16.35141531425072,446
22,142,5.0,4.833125,16.111300744375033,321
23,0,7.0,5.198333333333333,17.12658779624529,435
23,1,8.0,11.565,16.61380612472503,446
23,9,6.0,12.630208333333334,17.03986619576613,417
23,13,8.0,15.78125,17.105716689387528,451
23,16,6.0,8.740208333333333,16.61871765234088,409
23,20,8.0,3.1333333333333333,16.377793250344926,442
23,21,5.0,16.477708333333332,17.15418281422997,353
23,23,8.0,10.867708333333333,16.64474837958633,434
23,27,7.0,5.145208333333334,16.216586098310614,379
23,29,7.0,6.7714583333333325,15.958106283766591,250
23,32,8.0,15.390833333333335,17.306444582533512,409
23,34,8.0,16.862291666666668,17.272917286538995,435
23,35,9.0,22.871458333333333,17.46505717644835,450
23,40,8.0,9.567291666666666,16.44309600573569,436
23,43,8.0,9.283958333333334,16.832010110954467,414
23,44,7.0,5.507083333333333,16.699268885381635,398
23,48,4.0,5.708541666666667,16.211177023607206,425
23,52,7.0,9.8625,16.918916420779286,443
23,54,5.0,4.683958333333333,16.080348669071956,450
23,59,8.0,9.818333333333333,16.783542532004425,419
23,62,8.0,15.70375,16.860289719389357,425
23,65,8.0,12.663958333333333,16.60131792178653,275
23,73,8.0,13.320416666666668,16.916134281430537,374
23,75,5.0,5.789375,16.742828850809797,440
23,80,6.0,7.968333333333333,16.48610226547405,425
23,83,8.0,9.092291666666668,17.06785976274209,419
23,87,6.0,8.398541666666667,17.305539264399187,433
23,90,8.0,9.673958333333333,17.13652748618562,374
23,94,8.0,10.758333333333333,17.263252219018245,422
23,95,8.0,10.92,16.957337056445645,485
23,106,7.0,12.716458333333334,16.83082018141998,428
23,107,8.0,8.621041666666667,16.495538072626058,416
23,111,6.0,7.065833333333334,16.750316351045676,378
23,116,7.0,5.186875,16.952041426600882,420
23,121,7.0,5.405208333333333,16.17323470556187,451
23,123,8.0,11.995000000000001,16.81385915700442,439
23,129,9.0,10.352291666666668,16.649059606456802,430
23,130,7.0,9.103958333333333,16.44582372832985,451
23,131,7.0,14.557916666666667,17.232258090282986,442
23,132,7.0,8.914791666666666,16.520875260316323,433
23,133,6.0,7.206875,16.424504573382848,438
23,134,9.0,9.64,16.764597507242147,431
23,135,7.0,11.098333333333334,16.58261459958597,451
23,136,7.0,6.986041666666666,16.074169597694254,438
23,137,7.0,6.20375,16.7386949364885,684
23,138,6.0,8.89375,16.657103507407363,448
23,140,8.0,7.207291666666666,16.89185603892967,392
23,141,4.0,9.855,16.71389138534593,434
23,148,7.0,18.30229166666667,17.159742854103396,434
23,149,6.0,12.796875,16.89616804115152,439
24,4,10.0,15.424375000000001,17.468386585891455,884
24,9,3.0,2.3095833333333333,16.754273613650735,782
24,11,7.0,10.959791666666668,17.16031767954723,893
24,12,6.0,8.408958333333333,16.643478986955685,900
24,16,3.0,12.343958333333333,16.827298888348658,900
24,17,7.0,13.222708333333333,17.302585504287308,899
24,22,6.0,6.925833333333334,16.796049721321623,901
24,27,7.0,14.223958333333334,17.244313694937322,899
24,28,6.0,3.7968750000000004,16.80981085223179,899
24,32,6.0,11.008333333333335,16.954091362275626,901
24,38,5.0,15.3525,17.45531916685579,900
24,39,8.0,11.535,16.754593532156356,901
24,40,6.0,6.03,16.57793875170881,900
24,42,7.0,8.101666666666667,16.305948404318347,901
24,44,7.0,10.858541666666667,17.07344438276298,901
24,46,7.0,16.0775,17.31286005987352,901
24,50,10.0,7.827708333333333,17.041648996131546,900
24,52,10.0,10.984166666666667,16.656509420353714,900
24,55,5.0,6.698958333333334,16.69935114599296,900
24,59,7.0,11.597916666666666,16.959453703515404,900
24,60,5.0,14.789791666666666,16.774891418781234,900
24,62,9.0,7.841875,16.575198971647385,891
24,68,3.0,11.667708333333334,16.640671214413132,900
24,70,3.0,11.439166666666667,17.03386038225449,901
24,71,5.0,2.3845833333333335,16.241058201113717,900
24,77,4.0,12.188541666666666,16.755493710721282,901
24,83,6.0,9.963125,17.37162238507628,900
24,85,6.0,9.023541666666667,17.281004757059485,891
24,87,7.0,14.14125,17.31036702118568,900
24,88,7.0,14.554791666666667,17.036796901487467,900
24,92,7.0,3.7583333333333337,16.053480470941935,882
24,93,6.0,19.884375000000002,17.47231633815163,900
24,94,7.0,12.199166666666667,17.5744331807287,900
24,97,6.0,16.546875,17.11797433668611,900
24,100,6.0,7.445208333333333,16.639894841959975,900
24,101,7.0,13.294166666666667,16.938014131115498,900
24,112,7.0,12.891458333333333,17.13324020037153,900
24,116,6.0,6.656458333333333,16.7141497058797,900
24,118,6.0,1.2783333333333333,16.056013661579726,900
24,122,6.0,11.715,16.81348827801341,900
24,129,10.0,9.808333333333334,16.368131651703465,890
24,131,7.0,2.2408333333333332,15.608967641139332,897
24,132,5.0,2.6012500000000003,16.068040579205704,901
24,134,8.0,8.228333333333333,16.804198390886988,899
24,135,8.0,7.871250000000001,16.75708443129938,900
24,137,6.0,7.308541666666667,16.57734033471355,900
24,138,3.0,9.532291666666666,16.55821035016622,901
24,144,5.0,1.828125,16.011105513157943,900
24,147,5.0,15.410833333333334,17.058553155938625,894
24,149,5.0,11.047916666666667,16.611649958515304,900
25,14,8.0,13.935416666666667,17.128779333345076,890
25,18,7.0,9.317916666666665,17.10021816486522,900
25,21,4.0,4.252916666666667,16.04292524348136,900
25,23,9.0,11.137083333333333,16.902600049207027,899
25,24,7.0,17.743125000000003,17.363114694238895,900
25,25,5.0,10.519791666666666,16.461106629879,898
25,32,7.0,15.440416666666668,17.08651333016438,899
25,34,6.0,11.523541666666667,16.991150259453427,900
25,36,4.0,7.839166666666666,16.665401548961647,901
25,41,4.0,1.8987500000000002,15.769235563711781,896
25,44,7.0,7.987708333333334,16.491310398684035,899
25,45,6.0,12.596458333333333,16.993801074688196,900
25,48,4.0,6.827708333333334,16.212844902294357,895
25,49,5.0,3.920208333333333,15.963120041546997,898
25,51,5.0,8.22125,16.594140147084254,899
25,53,3.0,7.830833333333333,16.31546965034597,897
25,54,3.0,3.6470833333333332,16.255001169157595,895
25,59,7.0,8.515208333333334,16.759285631623342,887
25,63,6.0,6.302708333333333,16.69755755041081,899
25,66,8.0,11.594583333333333,17.103634185831282,899
25,70,4.0,9.965,16.340123638100046,900
25,71,5.0,2.1952083333333334,15.98665981419508,899
25,74,4.0,9.011875,16.665951161797555,872
25,75,4.0,7.234166666666667,16.59160699233934,874
25,78,5.0,5.904791666666666,16.229462757173888,880
25,80,6.0,4.449166666666667,16.270738182693293,901
25,81,8.0,13.711458333333335,16.873189620582064,900
25,89,7.0,8.485833333333332,16.585293877035127,899
25,91,8.0,8.089166666666667,16.512474197636273,900
25,95,6.0,9.471458333333334,17.062168504189664,898
25,100,4.0,7.253958333333334,16.586375752506214,898
25,102,7.0,14.639375,17.258335294177453,898
25,106,7.0,6.214166666666666,16.499783110465426,899
25,108,6.0,10.286666666666665,16.28492770256467,898
25,114,6.0,12.940416666666666,16.743993905314355,899
25,117,3.0,7.4922916666666675,16.251580649791148,894
25,119,9.0,12.733333333333333,17.02165074855982,900
25,121,7.0,11.615208333333333,16.42660383340582,900
25,122,5.0,7.723958333333333,16.206655165011785,891
25,126,5.0,11.781458333333333,16.624236223481063,897
25,128,4.0,11.12875,16.611068830335014,884
25,129,9.0,11.698749999999999,16.73935193484429,900
25,130,3.0,4.49,15.913613738354504,899
25,134,8.0,9.209791666666668,16.769826254104615,900
25,136,6.0,4.914166666666667,15.874947554017087,896
25,137,5.0,3.3208333333333333,15.711147745935978,895
25,140,9.0,2.6289583333333333,16.625727315987845,886
25,142,6.0,9.858749999999999,16.741278630163716,899
25,144,4.0,11.763958333333333,16.71638518407901,900
25,147,5.0,5.50625,16.517700573049982,900
26,1,6.0,4.766666666666667,16.564163506984062,600
26,5,7.0,11.766875,16.878197012250826,891
26,12,3.0,6.431041666666666,16.55585776721793,897
26,13,6.0,5.236041666666667,16.69582595489859,882
26,14,8.0,11.463750000000001,16.975117493819216,860
26,23,10.0,8.832083333333333,16.767115921664505,900
26,28,6.0,13.516041666666666,16.659636188601617,900
26,30,9.0,2.9272916666666666,15.993300482267674,899
26,31,10.0,7.791041666666667,16.463235223614372,885
26,33,8.0,10.014375000000001,16.5822668636839,901
26,36,6.0,0.9891666666666666,13.725893598871682,884
26,39,7.0,8.735208333333333,16.51543245163808,900
26,44,5.0,6.854375,16.394408528177394,899
26,45,6.0,5.745,16.34642872843949,892
26,49,4.0,6.199583333333333,16.467690490940193,901
26,54,2.0,5.99875,16.296858769394074,891
26,55,3.0,8.306041666666667,16.213109959186294,900
26,57,3.0,9.990833333333333,16.717311266241314,899
26,58,6.0,9.907499999999999,16.746342772312747,900
26,60,4.0,10.590416666666666,16.542027736847043,899
26,66,7.0,15.641250000000001,17.043042040104112,900
26,70,4.0,9.18375,16.458833002814334,900
26,71,5.0,7.419166666666667,16.710514940652285,900
26,75,3.0,9.643541666666666,16.67749991364422,894
26,76,7.0,8.013958333333333,16.842667192739224,887
26,84,2.0,1.5035416666666668,16.155924509016874,899
26,88,3.0,3.74875,15.97432702437634,899
26,89,8.0,12.302083333333332,16.830987072254263,900
26,90,10.0,8.938541666666666,16.75849210685782,888
26,97,6.0,2.5175,15.972294553009517,900
26,98,5.0,3.7310416666666666,15.90587722553328,900
26,100,4.0,3.7902083333333336,16.35993315667607,900
26,104,7.0,9.450833333333334,16.920128201601155,901
26,105,8.0,3.9460416666666664,16.132263767580287,900
26,106,6.0,8.835208333333334,16.890077635112647,900
26,111,2.0,10.256666666666666,16.766975163925622,879
26,112,3.0,3.379583333333333,16.573729192687633,900
26,114,3.0,7.836875,16.394703519008235,900
26,116,4.0,5.6825,15.979547947129788,901
26,117,2.0,8.97,16.33985242244987,899
26,118,5.0,6.707708333333333,16.04707011178271,900
26,119,10.0,6.869791666666666,16.41577717480276,901
26,120,6.0,3.473958333333333,15.629953432864957,900
26,121,3.0,5.751041666666667,16.12887728037922,900
26,124,7.0,10.960208333333334,16.79949467141247,899
26,133,3.0,4.68,16.127788052017447,900
26,134,9.0,8.156666666666666,16.501304737514715,900
26,135,7.0,5.1085416666666665,16.18538847202132,842
26,139,3.0,6.203541666666667,16.459391268011167,900
26,145,4.0,14.453125,17.256083982693394,899
27,0,5.0,9.837916666666667,17.06597732180479,436
27,6,3.0,8.962083333333332,16.966835351194884,437
27,10,5.0,10.813958333333334,16.978093431613136,450
27,15,4.0,12.747291666666666,17.199096738375072,450
27,16,2.0,8.308125,16.77317956630023,407
27,19,8.0,13.292708333333334,16.921164256017736,450
27,20,6.0,10.735416666666667,16.980653606123134,450
27,21,4.0,8.055,16.740577741093393,410
27,22,2.0,9.64125,16.47538750197549,451
27,27,4.0,13.165625,16.970821842700254,451
27,28,6.0,7.332291666666666,16.720190979065173,740
27,32,5.0,11.732083333333334,16.87660210956712,451
27,37,8.0,8.975,17.256721112566453,450
27,40,6.0,9.344583333333334,16.843973896757465,423
27,41,5.0,7.302708333333334,16.261044518277664,451
27,43,7.0,11.307708333333332,16.818773353258102,430
27,46,6.0,7.629583333333333,16.583598535908223,364
27,47,8.0,14.373541666666668,17.04011093180688,450
27,49,5.0,6.607916666666666,16.313501631607917,451
27,51,4.0,9.433333333333334,16.82098557564718,450
27,53,5.0,8.2125,16.64214331029722,431
27,57,1.0,9.618541666666665,16.50806844640506,418
27,62,9.0,14.749375,17.202246051086636,811
27,64,6.0,9.104166666666668,16.676590779254692,880
27,67,7.0,7.738541666666666,16.64959654257469,900
27,77,1.0,6.554374999999999,16.799228892306107,868
27,80,5.0,9.982916666666666,16.911513573004488,894
27,81,9.0,16.516666666666666,17.218728016329482,899
27,84,2.0,8.397499999999999,16.959239806617514,899
27,89,6.0,16.53125,17.121129351798192,900
27,94,7.0,10.42375,16.94967065131336,898
27,102,3.0,5.848958333333333,17.002950002151255,901
27,105,4.0,9.874375,16.786511395670914,899
27,110,6.0,11.186250000000001,16.6673439643689,898
27,111,2.0,13.649583333333334,17.040905270773074,896
27,112,5.0,10.092291666666666,16.639310647503134,883
27,113,8.0,10.3725,16.9039315480669,899
27,115,6.0,8.000833333333333,16.988731014547266,900
27,118,3.0,12.887291666666666,16.818598948775808,871
27,122,5.0,6.561875000000001,16.306034432014687,873
27,125,4.0,13.302083333333334,16.64552698765715,899
27,126,6.0,3.426041666666667,15.887807454545706,899
27,131,7.0,11.519375,16.782688738877017,900
27,132,8.0,6.684166666666666,16.38132776154414,898
27,133,2.0,15.921666666666667,17.19124320437031,872
27,136,5.0,10.062916666666668,16.47610877382923,861
27,137,1.0,9.225833333333334,16.80211092119253,893
27,139,2.0,4.132708333333333,16.96102455507626,900
27,142,6.0,10.382916666666667,16.978685167583798,901
27,146,4.0,2.377291666666667,16.29380541866203,875
28,0,4.0,9.7775,16.78391920242193,450
28,7,2.0,11.487291666666668,17.059346571615826,450
28,12,5.0,4.9025,16.041859322365458,451
28,13,4.0,9.483333333333334,16.888705379566368,434
28,16,8.0,6.308541666666667,16.497516713812292,451
28,18,8.0,10.26125,16.848060539132025,451
28,19,8.0,13.530416666666667,16.904607917329255,451
28,24,5.0,10.193125,16.702783376671825,450
28,25,6.0,8.135416666666668,16.705048797108653,435
28,34,4.0,9.669166666666666,16.99914067220268,450
28,36,1.0,12.187916666666666,16.844085304044157,451
28,40,3.0,8.188125,16.177025920289186,450
28,41,7.0,10.696666666666667,16.884572245889018,450
28,42,5.0,9.252291666666666,16.367396519685467,451
28,43,7.0,7.210416666666666,16.440275738921624,451
28,44,5.0,5.781041666666667,16.182666815715958,409
28,47,7.0,12.786041666666668,16.848034372086097,451
28,50,4.0,5.7908333333333335,15.91783287063806,450
28,53,4.0,4.6379166666666665,16.01366670188396,451
28,55,5.0,5.984166666666667,16.079071616707694,450
28,56,5.0,6.228750000000001,16.80968447369463,450
28,57,5.0,6.423958333333333,16.856402037981333,450
28,58,8.0,7.378958333333334,16.497417660411255,450
28,63,7.0,3.1525,16.181705634915126,450
28,64,9.0,9.210208333333334,16.666128097222046,450
28,67,3.0,4.368125,16.000618689357438,437
28,68,4.0,8.991875,16.427771972201526,451
28,72,5.0,8.213750000000001,16.42121133962159,450
28,76,3.0,7.45125,16.0062373577801,444
28,79,9.0,4.617916666666667,15.960974189557042,696
28,81,8.0,10.155625,16.395764816610754,899
28,82,8.0,2.7339583333333333,16.520215001028923,900
28,83,8.0,12.784166666666666,16.976591946615574,891
28,91,4.0,4.844791666666667,16.300739739096084,901
28,100,3.0,5.4037500000000005,16.270282722019488,900
28,105,8.0,7.263958333333333,16.364214377242146,881
28,107,2.0,10.03,16.806946247379884,891
28,108,2.0,9.646875000000001,16.658282562775682,900
28,110,4.0,5.763958333333333,16.642987288901942,900
28,111,4.0,7.512708333333333,16.547175592755323,881
28,112,5.0,11.897916666666667,16.853676021621713,900
28,113,7.0,9.745208333333332,16.534071545979213,900
28,120,8.0,11.351875,16.881729079011375,899
28,127,6.0,8.375833333333334,16.758905734932345,450
28,131,4.0,10.145416666666666,16.651371694741556,438
28,132,3.0,9.775625,16.568267251184473,450
28,133,3.0,12.42625,16.780782451179068,415
28,135,2.0,10.851875,16.706550152192747,433
28,141,4.0,7.126666666666667,16.526655679804175,450
28,146,5.0,9.374375,16.520452700930882,411
29,0,5.0,12.434375000000001,16.99588113645018,417
29,1,6.0,3.4104166666666664,16.3327902507685,436
29,5,5.0,9.683541666666667,16.69932535206216,449
29,6,4.0,9.819166666666666,16.687030048728083,453
29,7,6.0,5.505208333333334,16.10204399268761,901
29,8,6.0,15.889375,17.156893130887607,901
29,13,5.0,3.8925,16.214127564826917,845
29,14,7.0,6.474583333333333,16.88191627983861,893
29,19,7.0,9.245208333333334,16.82149625221669,901
29,22,6.0,12.24625,16.7759622749515,900
29,24,7.0,13.4575,17.1770247012331,877
29,29,6.0,7.64875,16.58353095760378,876
29,31,8.0,9.273333333333333,16.59353349273389,871
29,37,8.0,15.053749999999999,17.220892058237116,900
29,38,5.0,8.892291666666667,17.152039255570994,900
29,39,6.0,9.707708333333333,16.505131517768586,900
29,44,7.0,5.33,16.263263148092577,900
29,49,6.0,5.161666666666666,16.633479277106687,901
29,50,8.0,13.984374999999998,17.039280196864844,900
29,58,6.0,16.70875,17.331954046852488,901
29,59,7.0,6.375625,16.34925793353107,885
29,60,4.0,9.038333333333332,16.58708063456324,892
29,61,8.0,7.661041666666667,16.897051832729233,900
29,62,8.0,5.575208333333333,16.711409169805574,900
29,65,6.0,11.85625,16.72504612136432,878
29,66,8.0,13.076666666666666,17.083272142500935,901
29,69,6.0,9.995,16.82364690690471,871
29,71,6.0,6.331458333333333,16.729559037170173,900
29,75,5.0,12.293750000000001,17.22543812406644,900
29,76,7.0,3.1747916666666667,16.61252814916387,858
29,79,5.0,6.802708333333333,16.11045279293416,901
29,82,7.0,12.86,16.93377144732525,900
29,86,6.0,7.562916666666666,16.522002018185546,900
29,90,8.0,9.252083333333333,16.78033672398676,893
29,91,9.0,8.214583333333334,16.712529554927112,900
29,95,6.0,12.67125,16.73638753986043,900
29,98,6.0,5.320416666666667,15.937992602862725,900
29,101,7.0,6.4852083333333335,16.665904769514217,900
29,104,7.0,12.013124999999999,17.166364201787083,901
29,107,7.0,6.240208333333333,16.394859349203585,901
29,109,5.0,15.002291666666668,17.288661301780472,900
29,121,6.0,5.3308333333333335,16.44868428637112,870
29,122,7.0,5.352291666666667,15.800970465024355,900
29,128,4.0,4.828958333333333,16.320741425526435,888
29,134,9.0,15.522083333333333,16.82963781345982,900
29,140,8.0,11.456458333333334,17.08803981477578,890
29,142,5.0,2.9316666666666666,15.998703895038203,901
29,143,7.0,4.230625,16.401444341960485,901
29,145,8.0,14.180000000000001,17.270993635907235,900
29,149,6.0,2.222916666666667,15.734589989997664,900
30,0,5.0,7.096666666666667,16.840682905212542,451
30,1,6.0,7.546458333333334,16.431630441982545,441
30,2,7.0,8.948541666666667,17.050799462069943,451
30,3,8.0,7.617708333333334,16.443589941561346,444
30,4,7.0,13.22625,17.14516777586973,440
30,8,5.0,12.397291666666668,16.94856891330595,443
30,9,3.0,6.194375,16.892443973088692,440
30,11,6.0,3.8485416666666667,16.447523060632456,450
30,16,4.0,11.662916666666668,16.839104857962024,450
30,20,3.0,8.432083333333333,16.608870323744686,450
30,21,5.0,9.225833333333334,16.730681119762064,435
30,24,7.0,10.480208333333334,16.823834018708403,451
30,29,5.0,2.7514583333333333,15.464457328862235,450
30,31,8.0,11.885208333333333,16.618725405568007,450
30,33,6.0,8.869375,16.81655957306621,450
30,35,4.0,11.790625,17.29554421886122,451
30,39,7.0,11.795416666666666,16.82917734917441,451
30,40,3.0,8.217291666666666,16.45918690839616,422
30,42,6.0,4.762083333333333,16.048825443033948,451
30,52,7.0,6.433333333333334,16.265365960980247,451
30,54,2.0,2.6091666666666664,16.27166460315107,450
30,56,4.0,6.6779166666666665,16.49774662260782,450
30,57,1.0,4.740208333333333,15.918248363995037,450
30,58,5.0,10.107916666666666,17.153928699977005,443
30,66,8.0,11.70625,17.031979373023358,450
30,70,2.0,12.671458333333332,17.013592578908444,448
30,72,4.0,3.633541666666667,15.739840527644386,411
30,74,5.0,8.674791666666666,16.70939735929259,438
30,78,3.0,4.4314583333333335,15.978161555477637,450
30,81,8.0,8.788749999999999,16.516772576083426,450
30,83,4.0,1.5462500000000001,15.915293292271318,451
30,90,5.0,9.679166666666667,16.664643089791966,451
30,95,6.0,13.726458333333333,16.81366554465951,450
30,113,6.0,5.123541666666666,16.24602063197752,450
30,117,3.0,5.256666666666667,16.21042625470844,450
30,123,6.0,7.868333333333332,16.54904758293938,450
30,124,4.0,7.67625,16.227734390425894,450
30,125,4.0,7.307916666666666,16.49068835566176,445
30,127,9.0,6.737916666666667,16.027503504149454,450
30,128,2.0,3.9933333333333336,15.813747340338692,446
30,131,4.0,1.9879166666666666,15.682160514455756,450
30,132,3.0,6.76875,16.239862773008614,448
30,133,4.0,4.40125,15.868727243628905,451
30,135,7.0,8.981458333333334,16.295675733838763,451
30,139,5.0,11.827708333333334,17.167006928611865,443
30,141,3.0,4.511041666666666,16.158203313043973,451
30,142,3.0,3.905625,16.27991931642086,451
30,144,5.0,8.2875,16.793135076082383,451
30,148,8.0,6.0460416666666665,16.56800973404862,421
30,149,2.0,6.0304166666666665,16.175954641924367,450
